Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [01] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [02] , [01], [01], [01], [01], [01], [01], [01]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[01],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[02],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[04],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[06],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[09],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[0c],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[0d],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[11],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[13],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[15],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[16],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[17],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[19],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[1a],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[1b],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[1d],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[1e],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[1f],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[21],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[22],[31],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[23],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[25],[31],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[26],[31],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[27],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[29],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[2a],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[2b],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[2d],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[2e],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[2f],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[31],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[32],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[33],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[35],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[36],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[37],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[39],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[3a],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[3b],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[3d],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[3e],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[3f],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[41],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[42],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[43],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[45],[31],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[46],[31],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[47],[31],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[49],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7a],[00],[4a],[31],[03],[00],[74]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[4b],[31],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[4d],[30],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [02] , [00], [00], [00], [00], [00], [00], [00]
Rx: [01],[7b],[00],[4e],[30],[03],[00],[75]
Tx:( 0) : [03] , [00], [00], [00], [00], [00], [00], [00]
Tx:( 0) : [01] , [00], [00], [00], [00], [00], [00], [00]
